id,answer
8001,Philippe Binant
8002,Philippe Binant
8003,Asian
8004,2 February 2000
8005,La Taverne Anglaise
8006,1786
8007,Caf Anglais
8008,La Taverne Anglaise
8009,9-COMMA-000
8010,1900
8011,three
8012,three
8013,1817
8014,France
8015,Paris
8016,Paris
8017,Paris
8018,Dior Chanel
8019,Carrousel du Louvre
8020,Fortune Global
8021,National Institute of Sport Physical Education
8022,Paris
8023,Strasbourg
8024,Paris
8025,Bibliothque Mazarine
8026,Arsenal
8027,Bibliothque
8028,Bibliothque Mazarine
8029,France
8030,Ren Descartes University
8031,Richelieu Library
8032,Richelieu Library
8033,Paris
8034,106
8035,HEC
8036,75-COMMA-000
8037,1814
8038,21
8039,1814
8040,American Church Paris
8041,Hector Guimard
8042,83
8043,North Africa
8044,75%
8045,Le Marais
8046,France
8047,1985
8048,nine
8049,2-COMMA-700
8050,Paris
8051,the association football club Paris Saint-Germain
8052,the association football club Paris Saint-Germain
8053,Paul Delouvrier
8054,347
8055,Parisian
8056,eight
8057,Paris
8058,Paris
8059,nine
8060,Saint-Denis
8061,Pont
8062,Paris
8063,96.5million
8064,Paris
8065,Beauvais-Till Airport
8066,Paris
8067,Charles de Gaulle Airport
8068,Charles de Gaulle Airport
8069,1809
8070,Eugne Belgrand
8071,1-COMMA-491
8072,Europe
8073,421
8074,1564
8075,Marie
8076,Marie
8077,Guy de La Brosse
8078,Jean-Charles Alphand
8079,166
8080,1987
8081,Left Bank
8082,2013
8083,Strasbourg
8084,1786
8085,1814
8086,Paris
8087,Nicholas Frochot Napoleon Bonaparte
8088,1804
8089,Paris
8090,90-COMMA-000
8091,90-COMMA-000
8092,5.8million
8093,Hollande
8094,Paris
8095,France Diplomatie
8096,one
8097,France
8098,TF1
8099,Boulogne-Billancourt France
8100,Radio France Internationale
8101,La Poste
8102,Physically
8103,
8104,Africa
8105,
8106,UV
8107,
8108,
8109,107-COMMA-000
8110,Homo
8111,650 thousand
8112,may
8113,Africa
8114,Africa
8115,
8116,
8117,
8118,
8119,Western
8120,PETA
8121,
8122,
8123,
8124,Western
8125,
8126,may
8127,Africa
8128,India
8129,International Labor Organization
8130,
8131,Kerala
8132,J
8133,1930
8134,J
8135,1968
8136,Newburgh's
8137,Western
8138,
8139,MFA
8140,China
8141,Western
8142,Republic of Georgia
8143,
8144,Travancore Kingdom
8145,China
8146,
8147,
8148,Kostenki
8149,BC
8150,Republic of Georgia
8151,42
8152,
8153,Max Planck Institute Evolutionary Anthropology
8154,Ralf Kittler
8155,Homo
8156,
8157,Western
8158,
8159,Indian
8160,may
8161,
8162,Western
8163,Western
8164,
8165,
8166,MFA
8167,
8168,T-shirts
8169,
8170,Indian
8171,
8172,
8173,Government Accountability Office
8174,
8175,Rome
8176,
8177,Globalization
8178,
8179,
8180,Republic of Georgia
8181,may
8182,India Sri Lanka
8183,42
8184,Globalization
8185,International Labor Organization
8186,India
8187,Republic of Georgia
8188,
8189,PETA
8190,PETA
8191,PETA
8192,J
8193,
8194,
8195,
8196,
8197,Government Accountability Office
8198,2008
8199,Republic of Georgia
8200,75
8201,6
8202,36-COMMA-000
8203,China
8204,Government Accountability Office
8205,PETA
8206,International Labor Organization
8207,Albert
8208,Victoria
8209,Prince Edward
8210,1855
8211,may
8212,1840
8213,1866
8214,1887
8215,Alexandrina Victoria
8216,nine
8217,Albert
8218,1840
8219,may
8220,1855
8221,Albert's
8222,1840
8223,United Kingdom
8224,Windsor
8225,Salisbury
8226,1840
8227,Albert
8228,1840
8229,1840
8230,India
8231,1840
8232,John Conroy
8233,Kensington System
8234,Victoria
8235,Leopold
8236,Victoria
8237,1853
8238,German
8239,English
8240,Conroy Lehzen
8241,House of Commons
8242,1820
8243,Conroy Lehzen
8244,Conroy Lehzen
8245,John Conroy
8246,Alexandrina Victoria
8247,London
8248,Alexandrina Victoria
8249,King
8250,Prince Edward
8251,Appalled
8252,Conroy
8253,John Conroy
8254,Lady Flora
8255,Leopold
8256,Leopold
8257,Victoria
8258,1857
8259,Coburg
8260,Kensington Palace London
8261,Albert Victoria
8262,1853
8263,1853
8264,Kensington Palace London
8265,1853
8266,Kensington Palace
8267,Victoria
8268,1819
8269,Kensington Palace
8270,Leopold
8271,4.15
8272,1857
8273,House of Commons
8274,Albert Victoria
8275,Kensington Palace London
8276,1853
8277,Kensington Palace London
8278,House of Commons
8279,Beatrice
8280,1861
8281,March 1861
8282,Victoria
8283,Gordon Khartoum
8284,Victoria Albert
8285,1861
8286,1820
8287,Conroy Lehzen
8288,Conroy Lehzen
8289,Victoria's
8290,March 1861
8291,Wales
8292,1820
8293,State Opening
8294,William
8295,1830
8296,John Conroy
8297,Saxe-Coburg Gotha
8298,Gordon Khartoum
8299,Victoria Albert
8300,Roderick Maclean
8301,1844
8302,Windsor
8303,Abdul
8304,Eton College
8305,Roderick Maclean
8306,1855
8307,Victoria
8308,Duchess
8309,Two
8310,Roderick Maclean
8311,Victoria
8312,2 March 1882
8313,one
8314,March 1861
8315,Frederick William
8316,2 March 1882
8317,Power
8318,Conroy
8319,2 March 1882
8320,1892
8321,82
8322,1894
8323,Cabinet
8324,1892
8325,Salisbury
8326,1892
8327,1894
8328,Lord Salisbury
8329,82
8330,Radical MP
8331,Rosebery
8332,Salisbury
8333,Victoria's
8334,Gladstone
8335,William Ewart Gladstone
8336,1894
8337,Rosebery
8338,1894
8339,25 January
8340,John Brown's
8341,John Brown's
8342,John Brown's
8343,Ireland
8344,St George's Chapel
8345,Ireland
8346,1861
8347,One
8348,Pomeranian
8349,John Brown's
8350,1883
8351,Saturday
8352,Ireland
8353,Turri
8354,Saturday
8355,One
8356,John Brown's
8357,John Brown's
8358,Leopold
8359,Alexandrina Victoria
8360,Victoria Albert
8361,Melbourne
8362,14
8363,Leopold
8364,Victoria
8365,Leopold
8366,Albert
8367,Leopold
8368,Albert Victoria
8369,September 1855
8370,Victoria
8371,Leopold
8372,May 1836
8373,Tory
8374,1839
8375,Queen
8376,Netherlands
8377,1839
8378,William Ewart Gladstone
8379,Robert Peel
8380,Robert Peel
8381,Queen's
8382,Victoria
8383,1839
8384,1839
8385,Queen's
8386,Hastings
8387,1839
8388,House of Commons
8389,William
8390,Robert Peel
8391,Robert Peel
8392,France Britain
8393,United Kingdom
8394,Albert
8395,1849
8396,1848
8397,France Britain
8398,1849
8399,France Britain
8400,Louis Philippe
8401,Louis Philippe
8402,Louis Philippe
8403,England
8404,London
8405,Ireland
8406,France
8407,England Germany
8408,1848
8409,United Kingdom
8410,1845
8411,Chartists Irish
8412,France
8413,Frederick William
8414,Westminster
8415,Palmerston
8416,5 August 1858
8417,Victoria Albert
8418,Cherbourg
8419,Britain
8420,Orsini
8421,Napoleon
8422,Napoleon
8423,Cherbourg
8424,London
8425,Prince Louis of
8426,Orsini
8427,III
8428,III
8429,June 1859
8430,Palmerston
8431,Russell
8432,Benjamin Disraeli
8433,1874
8434,William Ewart Gladstone
8435,Lord Salisbury
8436,1865
8437,Russell
8438,Russell
8439,1866
8440,Benjamin Disraeli
8441,1820
8442,1840
8443,1830
8444,Benjamin Disraeli
8445,1868
8446,1865
8447,Russell Palmerston
8448,1868
8449,Gladstone
8450,June 1859
8451,1887
8452,1887
8453,Abdul Karim
8454,India
8455,1887
8456,Henry
8457,Hindustani
8458,Henry
8459,Henry
8460,1887
8461,India
8462,Abdul Karim
8463,Munshi
8464,1887
8465,1887
8466,Golden Diamond Jubilees
8467,Hindustani
8468,William IV
8469,June 1859
8470,Alexandrina Victoria
8471,1889
8472,1900
8473,London
8474,1861
8475,Britain
8476,April 1900
8477,London
8478,1820
8479,Buckingham Palace
8480,1866
8481,March 1861
8482,Napoleon
8483,1900
8484,Ireland
8485,Melbourne
8486,1972
8487,1972
8488,Ireland
8489,Leopold
8490,Elizabeth Longford Cecil Woodham-Smith
8491,1964 1972
8492,Victoria
8493,Whig
8494,Abdul
8495,1921
8496,Albert
8497,Malvern Hills
8498,Malvern Hills
8499,1832
8500,William
8501,Kent Conroy
8502,Louis Philippe
8503,England Germany
8504,William IV
8505,Cabinet
8506,Kent Conroy
8507,Conroy
8508,Albert
8509,Kent Conroy
8510,1844
8511,1844
8512,Prince of Orange
8513,Queen
8514,28 June 1838
8515,United Kingdom
8516,400-COMMA-000
8517,28 June 1838
8518,Charles Greville
8519,April 1855
8520,Princess
8521,Lord
8522,Queen
8523,Melbourne
8524,28 June 1838
8525,Buckingham Palace
8526,Ireland
8527,1845
8528,Maynooth Grant Roman Catholic
8529,June 1859
8530,million
8531,The Famine Queen
8532,Eton College
8533,million
8534,The Famine Queen
8535,Conroy
8536,Maynooth Grant Roman Catholic
8537,The Famine Queen
8538,December
8539,1845
8540,Ireland
8541,The Famine Queen
8542,Wales
8543,Coburg
8544,London
8545,1847
8546,1864
8547,Scotland
8548,March 1864
8549,London
8550,Leopold
8551,House
8552,1840
8553,Albert
8554,Ireland
8555,five
8556,1857
8557,East India Company
8558,East India Company
8559,Victoria
8560,British
8561,Albert
8562,Indian Rebellion
8563,Albert
8564,Abdul Karim
8565,India
8566,Palmerston
8567,1857
8568,House
8569,1883
8570,July
8571,Brown
8572,two
8573,10
8574,Disraeli
8575,Edwin Henry Landseer
8576,Cannes
8577,Victoria
8578,England
8579,March 1861
8580,Brown
8581,10
8582,Henry Ponsonby
8583,Leopold
8584,two
8585,two
8586,Leopold
8587,Victoria's
8588,50
8589,two
8590,Alice Beatrice
8591,Prince Edward
8592,five
8593,Tsarevich Alexei
8594,France
8595,50
8596,50
8597,Prince Edward
8598,1820
8599,82
8600,1820
8601,Victoria's
8602,Prince Edward
8603,III
8604,Leopold
8605,18
8606,Duke of Saxe-Coburg Gotha
8607,Kent King George
8608,18
8609,Buckingham Palace
8610,Whig
8611,three
8612,1820
8613,1830
8614,1827
8615,1820
8616,Ireland
8617,Dukes
8618,IV 1830
8619,Victoria
8620,Salisbury
8621,Ireland
8622,Clarence
8623,IV 1830
8624,William
8625,William
8626,18 24 May 1837
8627,20 June 1837
8628,20 June 1837
8629,IV 1830
8630,Palmerston
8631,18 24 May 1837
8632,20 June 1837
8633,Official
8634,IV 1830
8635,Leopold
8636,Queen
8637,Prince Edward
8638,Hanover
8639,20 June 1837
8640,Ireland
8641,71
8642,Kensington System
8643,Victoria
8644,Victoria
8645,Kensington System
8646,Conroy Lehzen
8647,Leopold
8648,Conroy Lehzen
8649,Ireland
8650,Britain
8651,Albert
8652,Conroy
8653,March 1861
8654,Albert
8655,Alexandrina Victoria
8656,Ireland
8657,two
8658,two
8659,The Mall
8660,John William Bean
8661,two
8662,John William Bean
8663,Roderick Maclean
8664,3 July
8665,John Francis
8666,London
8667,London
8668,Frederick William
8669,1849
8670,Whig
8671,Napoleon
8672,Alexandrina Victoria
8673,Russell Palmerston
8674,1859
8675,Foreign Secretary
8676,British
8677,Palmerston
8678,Derby
8679,1865
8680,Derby
8681,1865
8682,Napoleon
8683,Palmerston
8684,Albert
8685,Frederick William
8686,France
8687,two
8688,September 1855
8689,Leiningen
8690,Albert
8691,14
8692,Leiningen
8693,Princess
8694,Princess
8695,Eleven
8696,Eleven
8697,Albert
8698,Wilhelm
8699,Ireland
8700,Prince Edward
8701,Victoria
8702,George
8703,1817
8704,Kent Strathearn
8705,Prince Edward
8706,Charlotte
8707,Albert
8708,Leopold Princess Charlotte's
8709,Kent's
8710,Leopold Princess Charlotte's
8711,Leopold
8712,21 November 1840
8713,Parliament
8714,March 1861
8715,Victoria of Saxe-Coburg-Saalfeld
8716,Victoria
8717,1836
8718,Albert
8719,Duke of Saxe-Coburg Gotha
8720,IV
8721,Prince of Orange
8722,Alexander
8723,Prince of Orange
8724,Prince of Orange
8725,Albert Victoria
8726,Leopold
8727,Beatrice Henry
8728,George
8729,one
8730,1839
8731,one
8732,John Conroy
8733,1839
8734,House of Commons
8735,July
8736,Hastings
8737,Tories
8738,John Conroy
8739,Victoria
8740,Conroy
8741,1839
8742,1839
8743,1870
8744,Trafalgar Square
8745,Victoria's
8746,August September 1871
8747,Joseph Lister
8748,1870
8749,Trafalgar Square
8750,Ireland
8751,November 1871
8752,August September 1871
8753,Britain
8754,1870
8755,August September 1871
8756,November 1871
8757,Victoria's
8758,France Britain
8759,1840
8760,Edward Oxford
8761,1840
8762,Edward Oxford
8763,29 May 1842
8764,Edward Oxford
8765,Beatrice
8766,21 November 1840
8767,1840
8768,1840
8769,1840
8770,1840
8771,Albert
8772,Victoria
8773,Benjamin Disraeli
8774,five
8775,Anglo-Zulu War
8776,Gladstone
8777,Gladstone
8778,Russo-Turkish War
8779,Congress
8780,Ireland
8781,Gladstone
8782,Disraeli
8783,1874
8784,Disraeli
8785,1874
8786,Sovereign Friend
8787,Napoleon
8788,III
8789,London
8790,Dunkirk
8791,Versailles
8792,Napoleon
8793,Crimean War Britain's
8794,1840
8795,1840
8796,Dunkirk
8797,1840
8798,Victoria Albert
8799,Versailles
8800,April 1855
8801,Scotland
8802,Scotland
8803,1883
8804,1883
8805,John Brown's
8806,Scotland
8807,Mrs
8808,Edwin Henry Landseer
8809,Sir
8810,Scotland
8811,John Brown's
8812,1884
8813,Victoria
8814,France
8815,London
8816,Coburg
8817,Coburg
8818,1921
8819,London
8820,March 1861
8821,14
8822,Beatrice
8823,Turri
8824,Coburg
8825,Victoria
8826,March 1861
8827,March 1861
8828,Napoleon
8829,India
8830,India
8831,1874
8832,Scotland
8833,1874
8834,Public Worship Regulation Act
8835,Church
8836,Victoria
8837,1857
8838,Netherlands
8839,1874
8840,1874
8841,400-COMMA-000
8842,Melbourne
8843,1874
8844,Sir
8845,Reform Act
8846,Victoria's
8847,Victoria's
8848,1867
8849,Victoria's
8850,France Britain
8851,Lytton Strachey's Queen
8852,Salisbury
8853,British
8854,Conroy
8855,Hanover
8856,House
8857,1885
8858,Palmerston
8859,Gordon
8860,Salisbury
8861,Gladstone
8862,Gordon Khartoum
8863,William Ewart Gladstone
8864,1921
8865,Victoria
8866,Palmerston
8867,1885
8868,Palmerston
8869,1885
8870,Gordon
8871,Salisbury
8872,2-COMMA-500
8873,December
8874,122
8875,Beatrice
8876,Beatrice Henry
8877,may
8878,Esher
8879,Beatrice
8880,Esher
8881,2-COMMA-500
8882,Queen's
8883,122
8884,Esher
8885,Beatrice
8886,1832 1861
8887,The Spirit
8888,three
8889,The Spirit
8890,Congress
8891,Laws
8892,Montesquieu
8893,Franklin Roosevelt
8894,may
8895,one
8896,Franklin Roosevelt
8897,Franklin Roosevelt
8898,Legislative
8899,Montesquieu
8900,Montesquieu
8901,House of
8902,United Kingdom
8903,Court of Appeals
8904,three
8905,Nixon
8906,1998
8907,Chadha
8908,Congress
8909,Supreme Court
8910,1998
8911,Supreme Court the Supreme Court
8912,1825
8913,may
8914,Supreme Court
8915,New York
8916,Nixon
8917,may
8918,Congress
8919,295
8920,Supreme Court
8921,Clinton
8922,Commander Chief
8923,Act
8924,Court
8925,Interstate Commerce Commission the Federal Trade Commissionall
8926,Commander Chief
8927,Congress
8928,may
8929,War Claims Commission
8930,may
8931,two
8932,1983
8933,may
8934,Supreme Court
8935,Roosevelt
8936,Roosevelt
8937,Roosevelts
8938,Supreme Court
8939,Senate's
8940,Senate's
8941,Supreme Court
8942,Supreme Court
8943,may
8944,may
8945,Vice President
8946,House of Representatives the Senate
8947,one
8948,Commander Chief
8949,Congress
8950,Marshall
8951,Supreme Court
8952,The Supreme Court
8953,But Supreme Court
8954,may
8955,may
8956,Chief Justice
8957,three
8958,Legislative
8959,three
8960,two
8961,seven
8962,President
8963,Andrew Jackson
8964,Democrat
8965,Cabinet
8966,Andrew Jackson
8967,Congress
8968,Roosevelt
8969,Franklin Delano Roosevelt
8970,two
8971,may
8972,Congress
8973,State
8974,State
